@Relation EEG_Data_Training

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4334.87, 3986.15, 4263.59, 4103.59, 4333.33, 4631.79, 4108.21, 4631.28, 4223.59, 4231.28, 4191.28, 4301.54, 4617.44, 4391.28, 1
4288.72, 3943.59, 4230.77, 4084.62, 4332.82, 4600.51, 4070.77, 4597.95, 4186.67, 4220.51, 4173.33, 4258.97, 4566.15, 4338.46, 1
4281.03, 4017.44, 4261.54, 4108.21, 4318.97, 4616.41, 4081.03, 4594.36, 4188.72, 4208.72, 4175.38, 4266.15, 4568.72, 4349.23, 0
4282.56, 3991.79, 4261.54, 4121.54, 4327.18, 4617.44, 4055.9, 4612.31, 4197.44, 4223.59, 4197.44, 4276.41, 4602.05, 4348.21, 0
4289.23, 3967.69, 4262.05, 4095.38, 4315.9, 4614.87, 4083.08, 4625.13, 4214.36, 4238.46, 4200, 4288.21, 4593.85, 4359.49, 0
4315.38, 4000.51, 4262.56, 4120.51, 4329.23, 4583.59, 4092.82, 4621.54, 4210.26, 4240, 4218.97, 4277.44, 4633.85, 4381.03, 0
4294.36, 4030.26, 4263.59, 4137.95, 4341.03, 4625.13, 4084.1, 4620, 4199.49, 4235.9, 4204.1, 4278.97, 4609.74, 4351.28, 1
4376.41, 3984.1, 4273.33, 4102.05, 4321.03, 4593.33, 4081.03, 4615.9, 4204.1, 4248.21, 4273.85, 4317.95, 4731.79, 4481.03, 1
4292.31, 4010.77, 4274.36, 4125.13, 4332.82, 4634.36, 4084.1, 4606.67, 4187.18, 4224.1, 4176.92, 4288.72, 4591.79, 4359.49, 0
4305.13, 4025.64, 4261.54, 4137.44, 4326.15, 4600.51, 4047.18, 4578.46, 4163.59, 4183.59, 4167.69, 4258.46, 4564.1, 4350.26, 1
4329.74, 3964.1, 4261.03, 4089.74, 4330.77, 4630.26, 4111.28, 4641.03, 4232.82, 4243.08, 4242.05, 4309.74, 4655.9, 4398.97, 1
4202.56, 3965.64, 4212.82, 4105.64, 4339.49, 4618.97, 4080, 4605.13, 4186.15, 4201.03, 4148.21, 4233.33, 4522.56, 4259.49, 1
4280, 4008.72, 4249.74, 4105.64, 4325.13, 4616.92, 4085.13, 4609.74, 4204.1, 4222.56, 4189.74, 4268.21, 4572.82, 4347.18, 0
4345.13, 4052.31, 4269.23, 4135.38, 4330.26, 4587.69, 4077.95, 4605.13, 4195.9, 4220, 4195.38, 4285.64, 4612.31, 4396.41, 0
4207.69, 3976.92, 4213.33, 4119.49, 4334.87, 4616.92, 4073.85, 4608.21, 4185.64, 4204.1, 4143.08, 4236.92, 4527.69, 4257.44, 1
4280, 3995.38, 4245.64, 4105.13, 4328.72, 4614.36, 4050.26, 4606.67, 4190.26, 4228.21, 4196.41, 4271.28, 4605.64, 4351.28, 0
4300.51, 4007.18, 4264.62, 4110.77, 4341.54, 4618.46, 4098.46, 4623.08, 4213.33, 4231.79, 4212.82, 4281.54, 4600, 4367.69, 1
4291.79, 4027.69, 4249.23, 4105.64, 4350.26, 4617.44, 4102.56, 4616.41, 4204.1, 4222.56, 4205.64, 4274.36, 4606.67, 4352.31, 1
4324.1, 4018.46, 4262.05, 4122.05, 4328.72, 4603.08, 4060, 4587.69, 4179.49, 4214.87, 4192.82, 4280.51, 4604.62, 4385.13, 1
4287.69, 3952.82, 4250.77, 4078.46, 4315.9, 4587.69, 4088.72, 4616.41, 4210.77, 4238.46, 4224.62, 4286.67, 4642.05, 4390.77, 1
4276.92, 3999.49, 4265.64, 4117.44, 4333.33, 4622.05, 4078.97, 4617.95, 4188.21, 4212.31, 4186.67, 4274.36, 4562.05, 4343.59, 0
4315.38, 4014.87, 4281.54, 4141.54, 4331.28, 4609.74, 4060, 4586.15, 4178.97, 4225.64, 4198.46, 4290.26, 4610.26, 4373.33, 0
4287.18, 3960.51, 4276.41, 4122.05, 4345.13, 4636.92, 4085.64, 4630.26, 4215.38, 4245.13, 4219.49, 4291.28, 4624.1, 4358.46, 0
4401.54, 4090.26, 4267.18, 4156.41, 4336.92, 4586.15, 4053.33, 4598.97, 4188.72, 4217.95, 4217.44, 4291.79, 4630.77, 4428.72, 0
