@Relation EEGDataTraining_24

@ATTRIBUTE AF3 NUMERIC
@ATTRIBUTE F7 NUMERIC
@ATTRIBUTE F3 NUMERIC
@ATTRIBUTE FC5 NUMERIC
@ATTRIBUTE T7 NUMERIC
@ATTRIBUTE P7 NUMERIC
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE P8 NUMERIC
@ATTRIBUTE T8 NUMERIC
@ATTRIBUTE FC6 NUMERIC
@ATTRIBUTE F4 NUMERIC
@ATTRIBUTE F8 NUMERIC
@ATTRIBUTE AF4 NUMERIC
@ATTRIBUTE Feature15 NUMERIC
@ATTRIBUTE Feature16 NUMERIC
@ATTRIBUTE Feature17 NUMERIC
@ATTRIBUTE Feature18 NUMERIC
@ATTRIBUTE Feature19 NUMERIC
@ATTRIBUTE Feature20 NUMERIC
@ATTRIBUTE Feature21 NUMERIC
@ATTRIBUTE Feature22 NUMERIC
@ATTRIBUTE Feature23 NUMERIC
@ATTRIBUTE Feature24 NUMERIC
@ATTRIBUTE eyeDetection {0,1}

@DATA
4281.03,3991.79,4263.08,4094.36,4334.87,4617.44,4085.64,4622.05,4199.49,4223.08,4204.62,4280,4589.74,4352.31,3983.37,4132.37,4099.48,4047.76,4034.56,4186.02,4195.9,4006.87,4198.0,4171.18,0
4330.26,4047.69,4265.64,4112.82,4349.74,4625.13,4106.15,4626.67,4224.62,4244.62,4232.31,4299.49,4635.38,4394.87,3975.65,4073.25,4114.63,4128.21,4078.9,4084.8,4074.04,4108.28,4070.59,4021.52,1
4289.23,4004.62,4255.38,4092.82,4342.56,4633.33,4088.21,4633.33,4220,4249.74,4210.77,4275.9,4606.15,4350.26,4153.53,4013.71,4097.99,4172.95,4108.46,4151.69,3992.17,4154.45,4018.3,4135.81,0
4289.74,3947.18,4249.23,4094.36,4328.72,4608.21,4100.51,4638.97,4224.1,4252.82,4247.18,4309.23,4663.59,4374.36,3981.69,4037.9,4199.79,3951.29,4195.34,4128.31,4171.95,4018.75,4001.64,3980.53,1
4327.18,4043.08,4281.03,4151.79,4342.05,4609.23,4051.79,4594.87,4181.03,4194.36,4161.03,4275.9,4548.21,4351.79,4016.59,4053.86,4078.78,4002.0,3994.91,4044.41,4093.74,4099.27,4137.65,4199.48,1
4301.54,3990.77,4270.26,4125.64,4326.67,4625.13,4065.13,4620.51,4205.64,4238.46,4215.9,4283.59,4616.92,4360.51,4038.22,4005.12,4015.39,4108.37,3993.73,4074.83,4147.34,3988.5,4196.3,4040.5,0
4427.18,4084.62,4312.31,4170.26,4329.23,4596.92,4051.28,4602.56,4186.67,4220,4221.54,4320,4654.36,4477.95,4017.68,4030.06,4012.04,3983.86,3999.25,4121.51,4039.94,3979.5,4149.38,3953.15,0
4285.64,3991.79,4246.67,4091.28,4335.38,4618.97,4102.05,4627.18,4215.38,4223.08,4181.54,4277.95,4614.87,4344.1,4118.34,4125.09,4090.95,4129.63,4159.43,4165.42,4009.33,3995.87,3962.08,4058.67,1
4296.92,4005.64,4262.05,4122.56,4328.21,4603.59,4072.82,4587.18,4174.87,4213.33,4145.13,4279.49,4605.13,4355.9,3963.8,4005.15,4113.52,3962.68,4198.36,4056.72,4153.09,4041.0,4023.34,3953.16,0
4326.67,4045.13,4263.08,4107.69,4344.62,4622.05,4103.59,4619.49,4212.82,4240,4230.77,4295.9,4636.41,4389.74,4000.72,4068.67,4057.19,3975.73,4074.82,4070.36,4051.36,4082.57,4198.71,4198.43,1
4260.51,3978.97,4235.9,4102.05,4342.56,4605.64,4062.56,4595.38,4186.67,4222.05,4193.33,4266.15,4598.97,4341.03,4004.44,4096.59,4069.15,3995.54,4079.81,4012.02,4013.13,4116.46,3950.67,4181.65,1
4285.64,4004.62,4264.1,4115.38,4320,4615.9,4071.79,4608.72,4201.03,4224.62,4162.56,4271.79,4584.1,4352.31,4173.38,4032.75,4138.02,3952.58,4089.21,3974.86,3999.12,4170.58,3967.84,4023.27,0
4291.28,4018.97,4271.79,4139.49,4348.21,4628.21,4083.08,4604.62,4205.13,4246.67,4206.15,4278.97,4608.72,4344.1,4127.1,4075.19,4100.26,4130.24,3967.71,4028.09,3984.11,3979.42,4139.26,4023.01,1
4279.49,3983.08,4260.51,4110.77,4322.56,4612.82,4075.9,4604.1,4203.08,4234.87,4204.1,4278.97,4588.21,4335.38,4141.64,4164.72,4015.38,4115.43,3964.26,4162.92,4136.13,3995.64,3986.72,3963.94,0
4298.46,4003.59,4260,4121.03,4321.03,4602.56,4071.79,4591.28,4180,4212.82,4148.72,4281.54,4605.64,4355.9,4095.85,4110.97,4013.47,4040.2,4057.88,4114.74,4032.1,4028.09,4021.76,4173.9,0
4306.67,4028.72,4269.74,4129.23,4348.72,4624.62,4071.28,4609.74,4193.33,4224.62,4198.97,4275.9,4595.9,4353.85,4126.6,4133.53,4124.55,4009.77,3964.46,4114.68,3979.21,4172.41,4130.14,3988.95,0
4245.13,4023.59,4250.26,4135.9,4344.62,4613.85,4050.77,4577.95,4163.59,4180.51,4130.77,4243.08,4489.23,4269.23,3977.06,4103.82,3991.87,4041.42,3993.37,4131.23,4034.53,4038.17,4032.23,3980.21,0
4248.21,3965.64,4252.31,4102.56,4332.31,4628.72,4072.31,4609.74,4197.44,4195.9,4154.87,4258.97,4528.21,4297.44,4162.53,4129.62,4114.62,4159.88,4010.16,3981.11,4174.37,3994.25,4184.7,4024.93,0
4284.1,4003.08,4261.03,4113.85,4336.92,4615.38,4075.38,4598.46,4181.54,4226.67,4203.59,4274.36,4600,4363.59,4010.62,3993.4,4102.78,4002.71,3967.57,4080.22,4158.31,4034.89,4160.85,4048.57,1
4277.95,4005.64,4249.74,4103.59,4343.08,4613.85,4050.26,4596.92,4183.59,4226.67,4203.59,4278.46,4623.59,4347.69,4141.39,4134.37,4132.58,3971.84,3950.74,4193.88,4052.9,4050.02,4053.23,3998.25,1
4273.33,3996.92,4257.95,4109.74,4340.51,4626.67,4089.23,4617.95,4196.92,4210.77,4199.49,4274.87,4585.64,4326.15,4138.59,4030.31,3959.45,4191.59,4089.42,4064.71,4052.58,3971.5,4097.54,4188.53,0
4389.23,4082.05,4284.62,4159.49,4330.26,4590.26,4058.97,4582.05,4171.28,4204.1,4163.08,4304.62,4627.18,4434.36,4035.32,4197.82,4118.15,4005.78,4010.86,4118.84,4063.97,3963.22,3996.0,4128.07,0
4289.74,3997.95,4259.49,4117.44,4323.08,4607.69,4047.18,4608.72,4188.72,4226.67,4189.23,4282.05,4595.9,4352.82,3954.41,4021.49,4101.19,4085.27,4071.14,4198.82,3995.84,4068.24,4176.79,4107.99,0
4418.46,4031.28,4309.74,4149.23,4356.92,4624.1,4070.77,4602.05,4207.18,4270.26,4243.59,4323.59,4682.56,4466.15,4149.61,3996.04,4011.35,4123.69,3985.85,4020.39,4016.54,3982.29,4014.1,3977.15,1
4306.67,4011.28,4274.87,4113.33,4347.69,4623.59,4078.97,4617.95,4210.26,4239.49,4222.05,4287.18,4614.36,4372.31,4104.34,3994.18,4041.04,3969.03,4123.79,4171.87,4149.11,4070.4,3980.92,3995.18,0
4285.64,3961.54,4228.72,4104.1,4325.64,4609.23,4067.18,4598.46,4190.26,4226.15,4176.41,4270.26,4608.21,4366.67,4101.24,4198.88,4070.8,4153.71,4086.84,4058.2,4102.0,4021.4,3957.23,4118.83,1
4314.36,4008.21,4280.51,4124.62,4324.1,4603.59,4061.03,4600,4184.1,4226.15,4207.69,4291.28,4609.23,4372.31,4151.19,4168.85,4144.62,4139.87,4012.13,3995.34,4114.94,4099.45,4079.69,4087.71,0
4482.56,4132.31,4308.21,4168.72,4330.77,4583.59,4068.72,4588.72,4185.13,4237.95,4282.05,4349.23,4744.62,4535.38,4188.88,3952.74,4182.13,4112.62,4149.03,4106.74,4122.16,4092.57,4193.28,4111.89,0
4348.72,4003.59,4285.64,4123.08,4356.92,4626.67,4080,4612.82,4205.64,4259.49,4220.51,4300.51,4631.28,4401.03,4091.28,4197.09,4016.8,4030.55,4035.98,4024.21,4058.53,4154.23,3967.12,3960.92,1
4287.69,3992.82,4261.54,4107.18,4331.28,4616.92,4055.9,4628.72,4212.31,4232.82,4204.1,4282.05,4604.1,4351.79,4180.57,4125.35,4158.67,4061.9,4077.66,3976.79,4091.75,4026.45,4105.53,4086.56,0
4292.31,3987.18,4277.44,4097.44,4328.72,4610.77,4070.77,4620.51,4195.9,4230.26,4203.59,4292.82,4590.77,4359.49,4042.33,3994.28,4072.94,4172.06,4053.24,4182.14,4086.88,4063.52,4053.3,4153.08,0
4277.95,3970.77,4258.46,4098.97,4331.28,4615.38,4074.87,4630.77,4207.18,4227.18,4198.97,4279.49,4591.28,4329.74,4028.46,4157.46,4062.75,4121.57,4021.43,4156.01,4061.13,4043.63,3991.74,4137.1,0
4292.31,3985.64,4261.03,4109.23,4321.54,4616.92,4076.92,4621.03,4215.38,4241.03,4208.21,4288.72,4599.49,4362.05,4119.83,4085.94,4165.65,4103.56,3964.78,4109.56,4041.56,3969.72,4044.33,4116.53,0
4302.05,4004.62,4280,4109.74,4344.62,4626.67,4085.13,4620.51,4199.49,4233.85,4213.33,4297.95,4604.62,4360,3952.19,4117.88,4185.09,4116.04,3979.81,3995.74,4078.4,4005.55,4033.66,4133.67,0
4286.15,4027.18,4261.03,4110.77,4348.21,4628.72,4120,4628.21,4214.36,4233.33,4220.51,4297.95,4620,4353.85,4180.85,3956.56,4105.91,3952.55,4181.1,4019.5,4063.55,4163.37,4166.87,4008.36,1
4305.13,4007.18,4247.69,4133.33,4344.1,4623.59,4075.38,4590.77,4178.46,4236.41,4198.97,4288.72,4601.03,4376.41,4024.53,4159.54,3975.32,3979.47,4085.22,3999.2,4180.72,4049.53,3950.68,4075.09,0
4277.95,3994.87,4263.59,4122.05,4330.77,4618.97,4084.1,4618.97,4207.69,4226.67,4195.38,4276.92,4590.77,4341.54,3963.41,4055.86,4123.41,3997.09,4077.09,3998.98,4084.21,4019.73,4140.89,4120.96,0
4269.23,3975.9,4236.41,4104.62,4325.64,4604.62,4073.33,4603.08,4191.28,4221.03,4187.69,4269.23,4582.05,4325.64,3986.15,4124.3,4192.47,4032.2,3980.15,4029.59,3953.85,3952.61,4062.39,4074.27,0
4390.77,4067.69,4295.9,4149.23,4323.59,4602.05,4060.51,4609.74,4188.21,4224.1,4213.33,4307.69,4626.67,4448.21,4050.5,4097.89,4089.16,4149.07,4080.56,4191.62,4122.34,3952.24,4171.02,4030.48,0
4295.38,4033.33,4259.49,4135.38,4327.69,4580,4069.74,4602.05,4191.28,4221.54,4166.67,4272.82,4595.9,4353.33,3964.4,4017.2,4162.96,4088.87,3977.36,4082.96,4145.87,3980.84,4191.08,3967.88,0
4293.33,4002.05,4250.26,4121.54,4324.62,4600,4060,4595.38,4179.49,4197.95,4183.59,4262.05,4577.95,4350.77,4009.16,4176.1,3994.42,4067.37,4137.07,4138.69,4054.08,4056.52,4148.99,4144.98,1
4326.15,4011.79,4292.31,4151.28,4347.69,4586.67,4095.9,4627.69,4210.77,4244.1,4212.82,4288.21,4632.82,4398.46,4033.12,4154.16,3986.4,4059.69,4010.75,4080.6,4051.35,4189.15,3968.39,4127.74,0
4275.38,4010.77,4243.59,4119.49,4326.67,4612.31,4060,4588.21,4173.33,4210.77,4179.49,4260.51,4580.51,4325.13,4197.78,4184.39,4001.12,4000.31,4012.91,3973.9,4006.55,4033.65,4062.78,4063.43,0
4300,4024.62,4276.92,4122.05,4329.23,4618.46,4082.56,4608.21,4194.36,4225.13,4193.85,4288.72,4593.33,4369.23,4183.04,3975.28,4125.25,4134.54,4029.98,4171.21,4142.0,4190.01,4159.03,4123.51,0
4277.95,3974.36,4248.21,4103.08,4313.85,4612.82,4078.46,4615.9,4209.23,4238.97,4202.05,4276.92,4589.23,4360,4145.79,4084.59,4126.71,4199.06,4090.54,3983.32,4168.41,4124.28,4050.02,4015.04,0
4320.51,4033.33,4253.33,4137.44,4327.18,4602.56,4051.79,4593.85,4189.23,4213.33,4184.62,4271.28,4592.31,4381.54,4113.47,4064.06,4117.12,4128.62,3978.98,4070.53,4163.25,3970.93,3952.15,4109.69,1
4306.67,4044.1,4263.08,4139.49,4337.95,4582.56,4081.54,4609.23,4197.95,4231.79,4178.46,4281.03,4607.18,4353.33,4075.92,4110.96,4151.05,4165.12,4042.7,4040.77,4089.73,3973.07,4137.68,3974.52,0
4335.9,3984.1,4273.33,4109.74,4349.23,4631.79,4090.26,4613.85,4203.59,4247.18,4215.38,4298.97,4622.05,4393.85,4069.39,4190.31,4139.03,4130.1,3966.49,4115.02,4071.27,4153.99,4181.36,3977.62,1
4300,4003.08,4250.77,4136.41,4327.69,4617.44,4053.85,4609.74,4192.82,4233.33,4217.44,4284.1,4623.59,4373.33,4190.68,4176.07,4166.92,4199.81,4172.45,4199.19,4107.24,4045.08,4030.95,3980.12,0
4282.56,3981.03,4248.72,4110.77,4344.1,4615.38,4077.44,4614.87,4200.51,4236.41,4193.85,4268.72,4602.56,4343.59,4079.69,4157.82,4184.42,4070.49,4039.48,4097.12,3962.69,4186.78,4002.74,4148.71,1
4349.23,3996.41,4288.21,4125.13,4354.36,4629.23,4085.64,4607.69,4206.15,4257.44,4226.67,4300,4641.03,4409.23,3993.07,4042.34,4170.75,4044.6,4006.11,3968.93,4056.04,4194.51,4131.46,4191.64,1
4454.87,4039.49,4281.03,4134.36,4326.67,4587.18,4069.23,4613.85,4204.1,4257.95,4305.64,4345.64,4796.92,4551.79,4152.44,4029.01,4070.4,4009.32,4148.7,4157.46,4001.09,3950.03,4161.18,4056.48,0
4296.41,4001.54,4261.54,4123.59,4335.38,4624.62,4071.28,4602.05,4203.59,4239.49,4195.38,4282.56,4593.33,4368.21,4192.62,3953.56,4049.66,4158.79,4087.32,4109.08,4065.5,3982.19,4116.74,4193.62,0
4365.13,3980.51,4290.26,4122.56,4343.08,4624.1,4083.08,4606.15,4205.64,4264.62,4232.82,4306.67,4658.97,4428.21,4101.76,4004.7,4190.06,4196.1,4017.81,4145.23,4140.67,4103.88,4104.15,3952.92,1
4303.08,4005.13,4263.59,4124.1,4331.79,4613.85,4073.33,4600.51,4191.28,4222.05,4203.08,4285.64,4603.08,4356.41,3950.47,3977.63,4187.68,4120.97,3984.52,4010.0,4040.36,4160.51,4184.71,4026.59,0
4306.67,3996.41,4263.59,4106.15,4333.85,4629.74,4083.59,4616.41,4205.64,4235.9,4206.15,4291.79,4602.05,4376.41,4185.66,3968.49,4114.67,4076.92,4024.59,4177.32,4002.08,3979.8,4114.11,3967.63,0
4327.18,4024.62,4270.77,4116.41,4342.56,4617.95,4066.15,4600.51,4202.56,4244.62,4203.08,4288.72,4600.51,4369.74,4006.38,4188.3,4174.75,3980.32,4031.06,3975.41,4120.23,4172.96,4152.83,4054.49,0
4369.74,4062.05,4295.38,4151.79,4341.54,4616.92,4078.46,4606.67,4206.67,4236.41,4228.21,4298.46,4628.72,4431.79,3994.51,4177.47,4175.26,4012.55,4108.17,4074.88,4185.46,4068.53,4103.34,3979.63,1
4299.49,3990.77,4261.03,4108.72,4329.23,4618.46,4084.1,4616.41,4208.21,4237.44,4196.41,4281.54,4584.62,4346.67,3976.74,4011.4,4041.28,4151.23,4114.03,4026.04,3958.53,4171.53,4110.07,4083.77,1
4280.51,3994.87,4248.21,4111.28,4321.54,4600.51,4038.97,4596.41,4192.31,4217.44,4187.18,4266.67,4609.23,4333.33,4168.28,4165.85,4002.88,4051.87,4049.07,4030.64,3979.76,4080.81,4100.86,4125.01,1
4297.44,3996.41,4265.13,4129.23,4325.64,4615.38,4052.31,4606.15,4205.13,4234.36,4218.97,4289.74,4617.95,4367.18,4199.79,4028.22,3983.65,4069.56,4006.47,4063.0,4062.79,4114.31,4167.88,4178.01,0
4444.62,4050.26,4306.15,4144.1,4321.54,4587.18,4071.28,4586.15,4160.51,4223.08,4269.23,4323.59,4733.33,4520.51,3969.28,4116.94,4167.83,4069.94,3971.24,4137.29,3975.61,4005.18,3977.28,4161.92,0
4435.38,4088.21,4298.97,4169.74,4317.95,4592.31,4058.97,4589.23,4173.85,4219.49,4174.36,4312.31,4655.9,4473.85,4083.4,3982.46,3991.97,4050.93,4056.0,4015.38,3974.35,4131.98,3965.98,4063.6,0
4289.23,3975.9,4266.67,4105.13,4325.64,4599.49,4093.33,4615.9,4200.51,4226.67,4210.26,4285.64,4624.62,4380.51,4157.83,4018.38,4123.23,4087.79,4104.47,4137.63,4128.79,4003.56,4048.46,3961.36,1
4276.41,3991.79,4254.87,4106.15,4325.13,4617.44,4059.49,4615.38,4202.05,4228.72,4198.46,4272.31,4602.56,4342.56,4178.01,4023.89,4084.78,4175.74,4052.72,4057.69,4077.9,4135.92,3984.55,3970.53,0
4307.69,4023.59,4262.56,4108.72,4353.33,4626.15,4071.79,4611.79,4208.21,4239.49,4208.21,4270.77,4601.54,4358.97,3950.76,3992.93,4166.96,4022.01,3979.5,4158.26,4117.36,4003.98,4070.58,4100.23,0
4324.1,4046.67,4264.1,4122.56,4349.74,4625.64,4109.74,4632.82,4226.15,4248.21,4236.41,4297.95,4630.26,4375.9,3974.26,3993.63,4175.01,4097.58,3950.69,4181.54,3950.36,4084.04,4179.41,3960.63,1
4282.05,4027.69,4264.62,4121.03,4358.97,4633.85,4083.59,4636.41,4216.92,4248.72,4204.1,4285.13,4578.97,4352.82,4140.53,4059.28,3987.5,4155.17,4010.49,4016.79,3962.39,4038.15,3981.94,3996.31,0
4280,3971.28,4245.64,4078.46,4347.69,4635.38,4089.74,4634.36,4222.05,4255.9,4216.92,4288.21,4603.59,4349.74,4126.02,4008.2,4091.3,4146.63,4061.58,4028.27,4014.93,4158.55,4058.0,3960.44,0
4318.46,4012.31,4245.64,4119.49,4329.74,4595.38,4061.54,4590.26,4188.21,4228.72,4197.95,4271.79,4608.21,4384.1,3957.95,4196.96,4027.85,4196.72,4187.08,4053.23,4117.64,4094.51,4063.88,3974.13,1
4283.08,3999.49,4263.08,4108.72,4330.26,4610.26,4071.79,4619.49,4207.69,4230.77,4210.77,4282.56,4606.15,4364.1,4156.23,4102.22,4122.24,4175.18,4110.48,3980.49,4189.25,4058.73,4039.23,3966.15,1
4257.44,3960.51,4260,4117.95,4333.85,4624.62,4066.67,4623.59,4211.79,4224.62,4176.41,4269.23,4575.38,4309.74,4075.45,4175.26,4069.42,3969.23,4143.53,4160.19,4011.64,4151.34,4133.41,4148.51,0
4290.77,3942.56,4237.44,4102.05,4315.9,4608.21,4073.85,4619.49,4201.54,4251.28,4195.38,4285.13,4676.92,4389.74,3990.31,4193.38,3958.45,4159.58,4026.59,4074.43,3960.62,4110.44,4114.87,3954.04,1
4275.9,3985.64,4244.1,4110.26,4335.9,4629.74,4087.69,4610.26,4197.44,4227.18,4185.64,4256.92,4585.64,4329.74,4073.74,3997.29,3956.78,4141.48,3965.55,4124.93,3988.2,4119.1,4111.16,3998.15,1
4312.82,4023.08,4258.46,4125.13,4340.51,4621.54,4079.49,4603.59,4212.31,4242.05,4203.08,4285.64,4599.49,4376.92,4109.53,4053.59,4048.85,4152.6,4018.62,4144.67,4093.33,3951.72,4087.17,4038.4,0
4426.67,4086.15,4310.77,4169.23,4326.15,4596.92,4058.97,4597.44,4177.95,4220,4224.62,4316.92,4653.33,4482.05,4167.59,4045.47,4127.15,4160.34,4010.06,4063.82,4140.65,4062.79,3993.03,4118.03,0
4349.23,4043.08,4277.44,4121.03,4342.05,4621.54,4088.72,4604.62,4187.69,4232.82,4208.21,4294.87,4612.31,4394.87,4178.72,4091.73,4170.35,4093.64,4084.16,4071.68,4034.92,4087.42,3955.54,4038.57,0
4264.62,3968.21,4240,4091.79,4339.49,4630.26,4073.85,4634.87,4207.18,4241.03,4213.33,4269.23,4602.56,4332.82,4000.11,4162.21,4122.84,4078.79,3988.19,3979.41,4060.04,4180.36,4170.85,4002.54,0
4295.38,3982.05,4263.59,4106.15,4327.18,4626.15,4083.08,4627.69,4211.79,4245.64,4208.72,4294.87,4598.97,4369.23,4053.36,4168.59,4188.53,3962.86,4011.18,4166.9,4049.41,4013.2,4025.37,4075.77,0
4320.51,4035.9,4275.9,4122.05,4347.18,4615.38,4104.1,4615.38,4210.77,4237.44,4225.64,4300.51,4633.33,4377.95,4056.1,4164.35,4032.5,4114.86,4134.13,3968.99,4068.04,3959.18,4139.64,4182.18,1
4318.97,3983.59,4262.56,4107.18,4328.21,4622.56,4110.77,4640,4224.1,4222.05,4164.62,4295.38,4608.72,4376.41,4089.04,4149.46,4177.53,3993.16,4041.16,4152.9,3969.04,4026.23,3963.1,4197.79,1
4343.59,3971.79,4263.59,4118.46,4320,4604.62,4080,4621.03,4206.67,4257.44,4205.64,4303.59,4700.51,4436.92,4041.8,3961.62,4102.38,4171.47,4091.5,3968.99,4189.89,3983.43,4186.36,4132.02,1
4247.18,4036.92,4261.03,4126.15,4338.97,4625.64,4074.36,4609.23,4191.79,4226.67,4177.95,4260.51,4552.31,4290.26,4011.46,4081.12,4171.47,3999.23,4053.33,3962.06,4182.4,3958.83,3985.92,4184.91,1
4323.08,4003.08,4266.15,4133.85,4344.62,4609.74,4068.21,4594.87,4196.92,4240,4220,4292.82,4623.59,4378.97,4135.35,3990.27,4132.25,4110.78,4017.19,4098.84,4178.07,3953.31,4013.44,4123.6,0
4288.21,4006.15,4248.72,4097.44,4333.33,4624.1,4081.03,4615.9,4206.15,4239.49,4204.1,4271.79,4592.82,4338.97,3981.63,4093.32,4119.16,4061.62,3954.12,4124.31,3970.01,4095.59,3976.68,4100.52,0
4301.54,4003.59,4264.1,4107.18,4340.51,4615.9,4095.9,4618.97,4201.54,4220.51,4184.1,4294.36,4625.13,4365.64,4020.65,4015.11,4086.67,4024.04,4198.68,4149.45,4048.9,4182.63,4094.08,4122.02,1
4277.95,3962.05,4238.46,4097.95,4333.33,4608.21,4070.26,4600,4183.59,4228.72,4191.28,4261.54,4585.64,4336.41,4144.57,4130.31,4087.66,4197.11,4000.71,3962.12,4095.22,4056.97,4150.52,4002.11,1
4422.05,4064.62,4296.92,4153.85,4327.18,4612.31,4052.31,4610.77,4190.77,4235.38,4241.03,4315.9,4675.9,4482.05,3962.11,4174.91,4021.51,3957.97,4084.46,4075.83,3951.14,4199.47,4042.45,4019.2,0
4294.36,3999.49,4264.62,4112.31,4333.85,4626.15,4067.18,4625.13,4201.54,4222.56,4194.87,4284.1,4611.79,4358.46,3952.85,3969.8,4114.69,3991.82,4115.77,3992.34,3951.39,4115.93,3982.01,4077.75,0
4279.49,3955.9,4263.08,4112.82,4336.41,4634.36,4078.97,4638.97,4212.82,4240.51,4212.82,4291.28,4613.33,4342.05,4094.87,4191.78,3966.02,4105.35,3987.58,4131.51,4067.77,4082.41,4040.42,4193.43,0
4290.77,4001.54,4250.26,4106.67,4345.64,4582.56,4099.49,4618.46,4211.28,4240,4194.87,4268.72,4584.62,4345.64,4074.69,3966.2,3973.43,3961.23,3958.13,4037.32,3960.18,4010.2,4167.98,3955.88,0
4307.69,4003.08,4244.62,4121.03,4340.51,4621.54,4076.41,4587.18,4173.85,4231.28,4192.31,4283.59,4595.9,4378.97,4072.42,4098.92,3988.12,3993.04,4095.33,4120.65,4159.82,4033.83,4003.58,3953.06,0
4326.15,3970.26,4266.15,4108.72,4344.1,4614.36,4083.59,4625.64,4217.95,4260.51,4216.41,4298.97,4609.23,4385.64,4194.76,4124.6,4131.76,4137.14,4018.13,3994.27,4116.76,3984.87,4063.86,4157.13,1
4280,3965.13,4246.67,4105.13,4326.15,4614.36,4045.13,4612.31,4207.18,4227.18,4191.79,4270.77,4608.72,4338.46,3960.37,4142.81,4050.51,4067.17,4173.07,4045.42,4153.81,4162.44,4085.72,3996.37,1
4230.26,4015.38,4242.05,4123.59,4342.56,4614.87,4049.74,4588.72,4170.77,4173.85,4123.59,4233.85,4475.9,4266.15,4069.91,4124.05,4135.41,4068.94,4015.37,4160.89,4175.22,4029.18,4094.49,4048.01,0
4269.23,3965.64,4281.03,4124.1,4332.31,4625.13,4067.18,4614.87,4193.33,4218.97,4186.67,4288.21,4589.74,4322.05,3998.3,3959.02,4128.64,3989.56,3963.58,3972.82,4167.81,4101.34,4102.36,4064.74,0
4344.1,3989.74,4261.03,4131.79,4347.69,4602.05,4063.08,4600,4190.26,4228.21,4195.9,4276.92,4589.74,4387.69,4019.61,3987.05,4022.45,4034.61,4133.98,4142.51,4165.03,4060.65,4158.89,4199.59,1
4293.85,4024.62,4248.72,4124.62,4334.87,4585.64,4076.41,4593.33,4180.51,4201.54,4186.15,4272.31,4582.56,4353.33,3974.99,4182.03,3979.78,4146.04,3987.65,4024.66,4187.03,4000.2,4194.89,3984.02,0
4253.85,3980.51,4233.33,4095.38,4339.49,4606.67,4065.13,4591.28,4180,4211.79,4178.97,4256.41,4592.31,4324.62,4069.31,4003.66,4180.55,4141.14,3982.64,3996.1,4126.63,3991.09,4169.8,3968.24,1
4298.46,4003.59,4263.59,4121.03,4338.97,4624.1,4070.77,4628.21,4208.21,4238.46,4211.79,4284.62,4589.23,4361.54,4035.19,4118.39,4055.01,4028.5,4056.08,4173.1,4114.4,3967.72,4003.65,4123.46,0
4294.36,4023.59,4255.38,4123.08,4330.26,4582.56,4092.31,4612.82,4201.54,4227.18,4196.92,4277.44,4593.33,4349.74,3968.09,4162.73,4149.76,4121.4,4099.21,4056.16,3990.86,3966.28,3988.65,4195.13,0
4295.38,4018.97,4255.9,4117.95,4329.74,4614.87,4087.69,4610.26,4189.74,4220,4190.26,4274.36,4577.95,4346.67,3980.19,4013.74,3966.63,4113.47,3973.93,4039.65,4061.24,4146.83,4034.4,4119.48,0
4312.82,4024.1,4273.33,4118.97,4341.54,4616.92,4110.26,4621.54,4223.08,4240.51,4212.82,4293.85,4621.54,4362.56,4179.21,4018.36,4087.02,4074.9,4090.37,4014.48,4133.58,4012.88,4190.62,4045.42,1
4281.03,4001.54,4261.03,4141.03,4336.41,4622.05,4047.69,4608.72,4199.49,4228.72,4199.49,4273.85,4627.69,4338.97,4053.78,4046.94,4063.85,4095.73,4021.22,4056.64,4003.43,3956.0,4081.82,4102.41,1
4357.44,3995.38,4289.74,4120.51,4352.31,4624.1,4089.23,4616.92,4206.15,4258.46,4223.59,4305.64,4627.18,4402.56,4051.98,4010.54,3999.48,4101.99,3980.1,4109.78,3973.66,4036.67,4110.08,4103.69,1
4314.36,4028.72,4266.15,4125.13,4355.9,4627.69,4109.74,4606.15,4210.77,4236.41,4206.67,4284.62,4623.08,4371.79,4071.44,4199.57,4131.32,4063.96,4163.79,4094.61,4149.83,4011.21,4030.68,4186.6,1
4303.59,4017.95,4251.28,4118.97,4349.74,4577.44,4089.23,4611.79,4204.1,4235.38,4207.18,4286.15,4603.59,4361.03,4059.25,4094.8,4050.22,4084.78,4143.54,4017.28,4000.76,3976.49,3970.45,3985.42,0
4310.77,3994.87,4270.77,4099.49,4336.41,4633.85,4090.26,4638.97,4237.95,4277.95,4234.36,4309.23,4627.69,4388.72,4079.25,3998.97,4167.1,4118.32,4069.35,4198.92,4157.28,3954.05,4098.74,3963.66,0
4296.41,3990.26,4258.46,4091.28,4345.64,4623.08,4073.85,4607.69,4204.62,4240,4204.62,4277.44,4606.15,4363.59,4001.25,4156.42,4152.18,4198.41,4045.42,4147.49,3981.43,4161.84,4147.44,4105.72,0
4347.18,3992.82,4287.18,4137.44,4354.87,4632.31,4084.62,4621.03,4211.79,4257.95,4210.77,4292.31,4624.62,4398.97,3967.7,4113.84,4110.38,4024.58,4012.52,4049.62,3963.18,4102.37,4139.69,4070.91,1
